,Student ID,student_name,gender,year,school_name,Average Reading Score,Average Maths Score
21827,21827,Brenda Williams,F,10,Bailey High School,80,93
21828,21828,Samantha Johnson,F,12,Bailey High School,96,47
21829,21829,Tammy Morton,F,12,Bailey High School,64,97
21830,21830,Edward Gonzalez,M,12,Bailey High School,79,96
21831,21831,Sandra Lane,F,10,Bailey High School,81,73
21832,21832,Jamie Jackson,F,12,Bailey High School,84,94
21833,21833,Shelby Rodriguez,F,9,Bailey High School,47,83
21834,21834,Brian Morales,M,9,Bailey High School,58,60
21835,21835,Cassandra Garrett,F,10,Bailey High School,78,52
21836,21836,Tonya Armstrong,F,11,Bailey High School,82,99
21837,21837,Jennifer Huang,F,9,Bailey High School,89,95
21838,21838,Christopher Doyle,M,10,Bailey High School,83,75
21839,21839,Sharon Roberts,F,11,Bailey High School,47,48
21840,21840,Elizabeth Munoz,F,9,Bailey High School,62,70
21841,21841,Victor Burke,M,10,Bailey High School,54,57
21842,21842,Steven Newton,M,9,Bailey High School,74,63
21843,21843,Dana Lee,F,10,Bailey High School,95,96
21844,21844,Robyn Hernandez,F,9,Bailey High School,94,58
21845,21845,Jacqueline Alvarez,F,11,Bailey High School,64,97
21846,21846,James Jordan,M,11,Bailey High School,63,50
21847,21847,Allen Hall,M,10,Bailey High School,54,73
21848,21848,Terry Turner,M,10,Bailey High School,76,92
21849,21849,Nicholas Jones,M,9,Bailey High School,60,75
21850,21850,Rachel Petersen,F,12,Bailey High School,83,75
21851,21851,Patricia Lopez,F,11,Bailey High School,81,89
21852,21852,James Ray,M,10,Bailey High School,49,75
21853,21853,Jeffery Tran,M,10,Bailey High School,97,88
21854,21854,Michael Caldwell,M,12,Bailey High School,66,73
21855,21855,Michael Turner,M,12,Bailey High School,51,64
21856,21856,Michael Gonzalez,M,12,Bailey High School,54,80
21857,21857,Alexis Bartlett,F,12,Bailey High School,85,66
21858,21858,Michele Coleman,F,10,Bailey High School,49,58
21859,21859,Adrienne Taylor,F,12,Bailey High School,77,97
21860,21860,Christopher Nelson,M,12,Bailey High School,72,54
21861,21861,Curtis Lee,M,9,Bailey High School,90,78
21862,21862,Mrs. Carol White,F,10,Bailey High School,71,86
21863,21863,Courtney Stephenson MD,F,11,Bailey High School,93,63
21864,21864,Zachary Stone,M,11,Bailey High School,62,62
21865,21865,Andrea Rose,F,9,Bailey High School,68,78
21866,21866,Wendy Peterson,F,9,Bailey High School,43,77
21867,21867,Jennifer Hernandez,F,9,Bailey High School,90,73
21868,21868,Tara Rodriguez,F,11,Bailey High School,54,64
21869,21869,Corey Berry,M,9,Bailey High School,93,55
21870,21870,Nicole Williams,F,9,Bailey High School,91,58
21871,21871,Steven Ramirez,M,10,Bailey High School,84,52
21872,21872,Michael Burns,M,11,Bailey High School,44,60
21873,21873,Rita Reynolds,F,9,Bailey High School,75,85
21874,21874,Brian Robinson,M,11,Bailey High School,57,62
21875,21875,Katherine Franco,F,10,Bailey High School,91,47
21876,21876,Shannon Cooper,M,11,Bailey High School,94,75
21877,21877,Sara Owens,F,9,Bailey High School,50,88
21878,21878,Martha Stone,F,11,Bailey High School,72,97
21879,21879,Evan Moore,M,9,Bailey High School,63,92
21880,21880,Kendra Wells,F,12,Bailey High School,94,68
21881,21881,Andrew Holmes,M,12,Bailey High School,72,61
21882,21882,Sarah Bryant,F,9,Bailey High School,85,75
21883,21883,Gabriel Mccall,M,12,Bailey High School,72,50
21884,21884,Marvin Bridges,M,10,Bailey High School,64,91
21885,21885,Gail Campbell,F,9,Bailey High School,74,58
21886,21886,Terrence Welch,M,11,Bailey High School,62,64
21887,21887,Jennifer Harris,F,12,Bailey High School,81,59
21888,21888,Ryan Payne,M,11,Bailey High School,84,67
21889,21889,Eileen Potter,F,12,Bailey High School,50,81
21890,21890,Heather Keller,F,10,Bailey High School,73,47
21891,21891,Dylan Franco,M,9,Bailey High School,85,86
21892,21892,Jeffrey Robinson,M,12,Bailey High School,97,98
21893,21893,Philip Anderson,M,11,Bailey High School,60,60
21894,21894,Seth Villarreal DVM,M,10,Bailey High School,89,82
21895,21895,Kaylee Oconnor,F,10,Bailey High School,55,93
21896,21896,Vincent Lester,M,11,Bailey High School,68,86
21897,21897,Christopher Rosales,M,10,Bailey High School,52,91
21898,21898,Robert Russell,M,12,Bailey High School,80,87
21899,21899,Michael Miller,M,12,Bailey High School,46,75
21900,21900,Annette Wilson,F,11,Bailey High School,91,98
21901,21901,Lindsey Noble,F,9,Bailey High School,89,58
21902,21902,Daniel Lewis,M,10,Bailey High School,44,55
21903,21903,Alexandra Black,F,12,Bailey High School,96,81
21904,21904,Derrick Silva,M,10,Bailey High School,86,70
21905,21905,Matthew Jackson,M,9,Bailey High School,96,88
21906,21906,Brian Fischer,M,11,Bailey High School,44,77
21907,21907,Renee Smith,F,12,Bailey High School,75,90
21908,21908,Madeline Nelson,F,10,Bailey High School,60,92
21909,21909,Carla Hamilton,F,11,Bailey High School,99,57
21910,21910,Cynthia Hall,F,12,Bailey High School,56,96
21911,21911,Barbara Calderon,F,11,Bailey High School,94,86
21912,21912,Justin Richmond,M,12,Bailey High School,81,58
21913,21913,Mrs. Sabrina Murillo MD,F,12,Bailey High School,82,70
21914,21914,Morgan Thomas,F,9,Bailey High School,78,88
21915,21915,Jeremy Garcia,M,11,Bailey High School,43,73
21916,21916,Elizabeth Chase,F,9,Bailey High School,67,51
21917,21917,Ernest Barnes,M,9,Bailey High School,72,86
21918,21918,Tanya Tyler,F,11,Bailey High School,47,60
21919,21919,Mary Estrada,F,10,Bailey High School,76,69
21920,21920,Richard Shelton,M,9,Bailey High School,46,77
21921,21921,Shannon Lewis,F,12,Bailey High School,84,86
21922,21922,Karen Bridges,F,9,Bailey High School,52,81
21923,21923,Cynthia Stone,F,9,Bailey High School,64,84
21924,21924,Elizabeth Gibson,F,10,Bailey High School,74,45
21925,21925,Jorge Daniel,M,12,Bailey High School,82,47
21926,21926,Katie Gentry,F,12,Bailey High School,58,86
21927,21927,Victor Perkins,M,11,Bailey High School,59,94
21928,21928,Kristin Sloan,F,9,Bailey High School,64,94
21929,21929,Jennifer Cunningham,F,9,Bailey High School,46,63
21930,21930,Jonathan Jones,M,10,Bailey High School,89,60
21931,21931,Todd Rose,M,11,Bailey High School,67,56
21932,21932,Robyn Wright,F,10,Bailey High School,64,47
21933,21933,Rebecca Chapman,F,9,Bailey High School,89,48
21934,21934,Carrie Michael,F,10,Bailey High School,43,54
21935,21935,Stacey Terry,F,9,Bailey High School,74,89
21936,21936,John Shaw,M,9,Bailey High School,59,54
21937,21937,Heather Gordon,F,10,Bailey High School,57,58
21938,21938,Mr. Eric Gordon,M,9,Bailey High School,74,62
21939,21939,William Rowland,M,10,Bailey High School,83,79
21940,21940,Amber Diaz,F,9,Bailey High School,71,76
21941,21941,Luis Ellis,M,11,Bailey High School,97,98
21942,21942,Scott Harrell,M,11,Bailey High School,98,54
21943,21943,Rachel Kelly,F,9,Bailey High School,57,92
21944,21944,Colleen Reed,F,12,Bailey High School,76,75
21945,21945,Tammy Coleman,F,10,Bailey High School,93,74
21946,21946,Melanie Wilkins,F,12,Bailey High School,89,78
21947,21947,David Gould,M,11,Bailey High School,78,81
21948,21948,Manuel Aguirre,M,10,Bailey High School,86,52
21949,21949,Katherine Smith,F,11,Bailey High School,94,74
21950,21950,Mrs. Brenda Johnson DVM,F,12,Bailey High School,91,50
21951,21951,Amber Cooper,F,10,Bailey High School,89,91
21952,21952,Shannon Martin,F,10,Bailey High School,79,86
21953,21953,Austin Pena,M,10,Bailey High School,87,59
21954,21954,Kellie Brown,F,10,Bailey High School,47,73
21955,21955,Ashley Walter,F,9,Bailey High School,63,63
21956,21956,Raymond Aguilar,M,12,Bailey High School,73,67
21957,21957,Brittany Smith,F,11,Bailey High School,48,85
21958,21958,Michael Porter,M,11,Bailey High School,79,94
21959,21959,Daniel Haley,M,9,Bailey High School,64,99
21960,21960,Robert Hendrix,M,9,Bailey High School,43,49
21961,21961,Thomas Hall,M,10,Bailey High School,87,93
21962,21962,William Ward,M,12,Bailey High School,85,45
21963,21963,Donna Holmes,F,9,Bailey High School,77,96
21964,21964,Matthew Leach,M,11,Bailey High School,85,86
21965,21965,Zachary Powers,M,12,Bailey High School,93,91
21966,21966,Tanner Glover,M,10,Bailey High School,90,79
21967,21967,Kristen Clark,F,12,Bailey High School,99,51
21968,21968,Travis Brandt,M,11,Bailey High School,64,96
21969,21969,Jo Mccarthy,F,12,Bailey High School,50,59
21970,21970,Kenneth Howard,M,9,Bailey High School,66,70
21971,21971,Kimberly Abbott,F,11,Bailey High School,69,53
21972,21972,Donald Mills,M,9,Bailey High School,54,57
21973,21973,Lori Williams,F,11,Bailey High School,43,90
21974,21974,Michael Scott,M,9,Bailey High School,60,72
21975,21975,Scott Anderson,M,10,Bailey High School,56,57
21976,21976,Shannon Thompson,F,10,Bailey High School,81,78
21977,21977,Andre Brady,M,10,Bailey High School,67,62
21978,21978,Erik Gibson,M,12,Bailey High School,50,81
21979,21979,Kelly Anderson,F,10,Bailey High School,87,64
21980,21980,Derek Allen,M,10,Bailey High School,74,81
21981,21981,Thomas Sanders,M,9,Bailey High School,51,45
21982,21982,Joseph Hughes,M,11,Bailey High School,68,52
21983,21983,Marcus Ortiz,M,10,Bailey High School,63,98
21984,21984,Rebecca Collins,F,11,Bailey High School,62,86
21985,21985,Rebecca Mccormick,F,12,Bailey High School,63,87
21986,21986,Benjamin Adkins,M,10,Bailey High School,73,67
21987,21987,Eric Andrews,M,12,Bailey High School,83,59
21988,21988,Teresa Osborne,F,12,Bailey High School,83,59
21989,21989,Linda Bailey,F,12,Bailey High School,92,60
21990,21990,Jack Miller,M,10,Bailey High School,59,79
21991,21991,Zachary Hines,M,12,Bailey High School,95,63
21992,21992,Joseph Mullins,M,12,Bailey High School,74,83
21993,21993,Deanna Perry,F,12,Bailey High School,85,70
21994,21994,Andrew Rodriguez,M,11,Bailey High School,90,55
21995,21995,Hannah Edwards,F,10,Bailey High School,68,53
21996,21996,Franklin Robertson,M,12,Bailey High School,83,98
21997,21997,Teresa Sullivan,F,9,Bailey High School,99,59
21998,21998,Briana Lucas,F,9,Bailey High School,44,79
21999,21999,Kimberly Martinez,F,10,Bailey High School,97,49
22000,22000,Roy Rodriguez,M,10,Bailey High School,50,45
22001,22001,Kyle Roberts,M,9,Bailey High School,58,88
22002,22002,Elizabeth Williams,F,10,Bailey High School,44,84
22003,22003,George Lopez,M,11,Bailey High School,99,80
22004,22004,Jessica Foster,F,12,Bailey High School,70,80
22005,22005,Casey Evans,F,10,Bailey High School,63,88
22006,22006,Rachel Terrell,F,11,Bailey High School,57,88
22007,22007,Christopher Allison,M,10,Bailey High School,58,65
22008,22008,Matthew Willis,M,10,Bailey High School,83,63
22009,22009,Sheri Thomas,F,9,Bailey High School,52,49
22010,22010,Marc Chaney,M,11,Bailey High School,87,90
22011,22011,Diana Hale,F,11,Bailey High School,43,47
22012,22012,Rachel Miller,F,12,Bailey High School,63,57
22013,22013,Jordan Patterson,F,9,Bailey High School,79,91
22014,22014,Mike Duncan,M,12,Bailey High School,48,64
22015,22015,Anthony Garrett DDS,M,11,Bailey High School,70,90
22016,22016,Deborah Rollins,F,9,Bailey High School,45,54
22017,22017,Allison White,F,9,Bailey High School,92,58
22018,22018,Timothy Stewart,M,9,Bailey High School,45,74
22019,22019,Brenda Townsend,F,10,Bailey High School,51,97
22020,22020,Tina Campbell,F,11,Bailey High School,61,54
22021,22021,Andre Smith,M,11,Bailey High School,72,69
22022,22022,Richard Romero,M,11,Bailey High School,60,51
22023,22023,Jerry Lewis,M,10,Bailey High School,84,92
22024,22024,Dominique Garcia,F,10,Bailey High School,56,82
22025,22025,Sarah Gonzalez,F,12,Bailey High School,85,86
22026,22026,Michele Acosta,F,12,Bailey High School,72,56
22027,22027,Anne Shelton,F,11,Bailey High School,90,48
22028,22028,Amanda Nelson,F,9,Bailey High School,96,59
22029,22029,Jeffrey Miles,M,10,Bailey High School,95,81
22030,22030,Sydney Kim,F,9,Bailey High School,72,84
22031,22031,Mathew Tucker,M,12,Bailey High School,58,90
22032,22032,Aaron Payne,M,11,Bailey High School,51,71
22033,22033,Thomas Hines,M,9,Bailey High School,92,67
22034,22034,Jonathan Martinez,M,10,Bailey High School,66,48
22035,22035,Jose Delgado,M,11,Bailey High School,97,51
22036,22036,Michael Foley,M,9,Bailey High School,98,63
22037,22037,Christian Gibbs,M,12,Bailey High School,75,85
22038,22038,Lawrence Mitchell,M,10,Bailey High School,81,86
22039,22039,Wesley Wagner,M,11,Bailey High School,44,93
22040,22040,Raymond Nguyen,M,11,Bailey High School,52,69
22041,22041,Robert Wise,M,10,Bailey High School,90,75
22042,22042,Michael Maxwell,M,10,Bailey High School,92,49
22043,22043,Alejandro Porter,M,11,Bailey High School,61,59
22044,22044,Laura Barnes,F,10,Bailey High School,90,55
22045,22045,Daniel Hall,M,12,Bailey High School,64,77
22046,22046,Jeremy Singh,M,10,Bailey High School,76,72
22047,22047,Justin Miller,M,11,Bailey High School,49,59
22048,22048,Anthony Wade,M,9,Bailey High School,82,71
22049,22049,Eric Chavez,M,11,Bailey High School,71,59
22050,22050,Robert Perez,M,9,Bailey High School,51,48
22051,22051,Charles Owen,M,12,Bailey High School,95,78
22052,22052,Wendy Finley,F,9,Bailey High School,70,85
22053,22053,Christopher Williams,M,11,Bailey High School,88,61
22054,22054,Derek Allen,M,12,Bailey High School,96,69
22055,22055,David Scott,M,12,Bailey High School,58,69
22056,22056,Morgan Gonzalez,F,12,Bailey High School,91,65
22057,22057,Charles Ritter,M,11,Bailey High School,84,56
22058,22058,Sabrina Rasmussen,F,9,Bailey High School,88,79
22059,22059,Jason Hunter,M,10,Bailey High School,52,99
22060,22060,Billy Franco PhD,M,9,Bailey High School,92,50
22061,22061,Matthew Cannon,M,11,Bailey High School,84,82
22062,22062,Hannah Barnett,F,11,Bailey High School,70,99
22063,22063,Mr. Jeremiah Rogers,M,10,Bailey High School,66,66
22064,22064,Mr. Donald Vang,M,12,Bailey High School,45,51
22065,22065,Jason Fleming,M,9,Bailey High School,88,55
22066,22066,Kelly Oconnor,F,11,Bailey High School,80,87
22067,22067,Anna Berg,F,11,Bailey High School,47,76
22068,22068,Pamela Townsend,F,11,Bailey High School,63,87
22069,22069,Maxwell Leonard,M,9,Bailey High School,52,77
22070,22070,John Ortiz,M,11,Bailey High School,71,61
22071,22071,Jonathan Cooper,M,9,Bailey High School,58,83
22072,22072,Cassandra Coleman,F,10,Bailey High School,70,93
22073,22073,David Rowe,M,10,Bailey High School,98,70
22074,22074,Jason Molina,M,12,Bailey High School,90,61
22075,22075,Randy Blake,M,9,Bailey High School,88,76
22076,22076,Matthew Mills,M,9,Bailey High School,48,58
22077,22077,Vincent Mccoy,M,11,Bailey High School,64,52
22078,22078,Tracy Espinoza,M,9,Bailey High School,77,97
22079,22079,Brandy Keller,F,9,Bailey High School,61,78
22080,22080,Anita Scott,F,9,Bailey High School,96,78
22081,22081,Gabrielle Garrett,F,11,Bailey High School,77,94
22082,22082,Denise Terrell,F,10,Bailey High School,48,83
22083,22083,Amber Clark,F,11,Bailey High School,54,84
22084,22084,Ruth Vargas,F,11,Bailey High School,45,64
22085,22085,Curtis Moore,M,10,Bailey High School,49,56
22086,22086,Diana Bradley,F,9,Bailey High School,94,92
22087,22087,John Gonzalez,M,9,Bailey High School,81,47
22088,22088,Allen Baxter,M,10,Bailey High School,81,67
22089,22089,Jason Duke,M,11,Bailey High School,49,63
22090,22090,Steven Palmer,M,10,Bailey High School,48,50
22091,22091,Jason Perry,M,10,Bailey High School,74,46
22092,22092,Jimmy Padilla,M,11,Bailey High School,90,95
22093,22093,Randy Garrett,M,11,Bailey High School,73,77
22094,22094,Beth Martin,F,12,Bailey High School,84,94
22095,22095,Angela Simpson,F,9,Bailey High School,52,64
22096,22096,Hannah Hicks,F,9,Bailey High School,84,62
22097,22097,Cody Wilcox,M,9,Bailey High School,48,66
22098,22098,Albert Romero,M,12,Bailey High School,79,85
22099,22099,Andrew Boyd,M,10,Bailey High School,56,55
22100,22100,Shane Davis,M,9,Bailey High School,77,79
22101,22101,Jacqueline Chandler,F,10,Bailey High School,64,73
22102,22102,Sandra Perez,F,12,Bailey High School,57,96
22103,22103,Thomas Walls,M,9,Bailey High School,89,91
22104,22104,Sarah Williams,F,11,Bailey High School,58,45
22105,22105,Alexander Chang PhD,M,9,Bailey High School,54,95
22106,22106,Justin Richard,M,12,Bailey High School,82,72
22107,22107,Cassandra Franklin,F,11,Bailey High School,78,89
22108,22108,Francisco Shelton,M,10,Bailey High School,94,48
22109,22109,Mr. Robert Hendricks,M,9,Bailey High School,48,53
22110,22110,Travis Walker,M,11,Bailey High School,87,47
22111,22111,Donna Jones,F,10,Bailey High School,50,54
22112,22112,Robert Beck,M,12,Bailey High School,70,46
22113,22113,Kimberly Jones,F,9,Bailey High School,69,53
22114,22114,Jordan Gomez,F,10,Bailey High School,96,69
22115,22115,James Lopez,M,10,Bailey High School,51,59
22116,22116,Matthew Boyd,M,10,Bailey High School,80,84
22117,22117,Michael Clark,M,12,Bailey High School,75,64
22118,22118,Michele Moore,F,9,Bailey High School,73,84
22119,22119,Laura Miller,F,9,Bailey High School,91,77
22120,22120,Kristen Aguirre,F,10,Bailey High School,65,78
22121,22121,Kristy Miller,F,10,Bailey High School,43,88
22122,22122,Evan Brown,M,10,Bailey High School,99,68
22123,22123,Sara Bradford,F,11,Bailey High School,95,54
22124,22124,Mike Taylor,M,10,Bailey High School,98,92
22125,22125,Christine Benson,F,10,Bailey High School,67,79
22126,22126,Jennifer Gonzalez,F,9,Bailey High School,65,82
22127,22127,Vanessa Garcia,F,9,Bailey High School,69,64
22128,22128,Dana Barry,F,11,Bailey High School,54,88
22129,22129,Gerald Kim,M,9,Bailey High School,53,49
22130,22130,Wendy Shepard,F,9,Bailey High School,48,97
22131,22131,Erin Garrett,F,10,Bailey High School,62,86
22132,22132,Ernest Lewis,M,12,Bailey High School,85,56
22133,22133,Amanda Nielsen,F,11,Bailey High School,78,45
22134,22134,Terry Bender,M,10,Bailey High School,64,79
22135,22135,Anna Cooper,F,10,Bailey High School,53,67
22136,22136,Harold Peterson,M,9,Bailey High School,68,82
22137,22137,Eddie Williams,M,9,Bailey High School,76,49
22138,22138,Jessica Ellis,F,12,Bailey High School,57,47
22139,22139,Joseph Montgomery,M,11,Bailey High School,54,56
22140,22140,Marc Palmer,M,10,Bailey High School,45,88
22141,22141,Sarah Rodriguez,F,11,Bailey High School,73,94
22142,22142,Shawn Obrien,M,9,Bailey High School,76,92
22143,22143,Robert Haney,M,9,Bailey High School,63,58
22144,22144,Kathryn Gonzales,F,9,Bailey High School,64,51
22145,22145,Amy Rice,F,9,Bailey High School,51,69
22146,22146,Hannah Bruce,F,9,Bailey High School,54,68
22147,22147,Charlotte Lopez,F,12,Bailey High School,56,61
22148,22148,Michele Terry,F,9,Bailey High School,67,67
22149,22149,Krystal Freeman,F,10,Bailey High School,53,63
22150,22150,Todd Mckee,M,10,Bailey High School,77,76
22151,22151,James Bowman,M,10,Bailey High School,79,72
22152,22152,Jennifer Johnson,F,9,Bailey High School,55,56
22153,22153,Lucas Coleman,M,11,Bailey High School,67,46
22154,22154,Andrew Scott,M,11,Bailey High School,78,48
